"GIACOMINO, Daniel Oscar",-0.781052438586187
"GINZBURG, Nora",0.988322868197736
"GIOJA, Juan Carlos",-1.0171079773013
"GIORGETTI, Jorge Raúl",-0.310398925885604
"GIUBERGIA, Miguel Angel",0.583771832693393
"GIUDICI, Silvana Myriam",0.758227727500931
"GODOY, Juan Carlos",0.875037194351722
"GODOY, Ruperto Eduardo",-1.23102068348787
"GONZALEZ, Jorge Pedro",-0.741306954557674
"GONZALEZ, María América",1.11576873827802
"GONZALEZ, Nancy Susana",-1.06177228288369
"GORBACZ, Leonardo Ariel",1.15164919285698
"GUTIERREZ, Francisco Virgilio",-0.99527120672503
"GUTIERREZ, Graciela Beatriz",-1.50517838919961
"HEREDIA, Arturo Miguel",-2.13129558826581
"HERNANDEZ, Cinthyia Gabriela",0.561399314270481
"HERRERA, Alberto",-0.611005680951104
"HERRERA, Griselda Noemí",-0.627379711138302
"IGLESIAS, Roberto Raul",0.613615991423121
"ILARREGUI, Luis Alfredo",-1.17598489814663
"INGRAM, Roddy Ernesto",-2.11935689372988
"IRRAZABAL, Juan Manuel",-0.226212417812695
"ITURRIETA, Miguel Angel",-0.0376128406872256
"JANO, Ricardo Javier",0.534798612466893
"JEREZ, Esteban Eduardo",0.900091974945651
"JEREZ, Eusebia Antonia",0.892083671774438
"KAKUBUR, Emilio",-1.22711546157063
"KRONEBERGER, Daniel Ricardo",0.674912153979825
"KUNKEL, Carlos Miguel",-1.22129380812571
"LAMBERTO, Oscar Santiago",-0.990440668823361
"LANDAU, Jorge Alberto",-1.43531216180364
"LAURITTO, José Eduardo",-1.17168405630813
"LEMME, María Alicia",-0.0431874974581577
"LEMOS, Silvia",0.724580462218397
"LEYBA de MARTI, Beatriz",0.658097760574127
"LIX KLETT, Roberto Ignacio",0.968736088068053
"LOPEZ, Amelia de los Milagros",-1.0703167910879
"LORENZO BOROCOTO, Eduardo",-0.534689995917233
"LOVAGLIO SARAVIA, Antonio",-0.172126806574607
"LOZANO, Claudio Raúl",0.847822117757604
"LUSQUIÑOS, Luis Bernardo",0.641767311608055
"MACALUSE, Eduardo Gabriel",1.2111809237725
"MACCHI, Carlos Guillermo",0.687379838102996
"MACRI, Mauricio",0.0244206966009213
"MAFFEI, Marta Olinda",1.2125616600501
"MANSUR, Nélida Mabel",0.44994847641997
"MARCO DEL PONT, Mercedes",-1.44801984308888
"MARCONATO, Gustavo Angel",-1.53120857885108
"MARINO, Adriana del Carmen",0.290665871267114
"MARINO, Juliana Isabel",-1.16403080198085
"MARTINEZ GARBINO, Emilio",0.866119710495864
"MARTINEZ, Julio César",0.630515211871387
"MARTINI, Hugo",0.936852822800301
"MASSEI, Oscar Ermelindo",-0.144079364596095
"MEDIZA, Heriberto Eloy",-1.61471611224172
"MENDEZ de FERREYRA, Araceli Estela",-1.39407867061453
"MENEM, Eduardo Adrián",0.238829643706589
"MERINO, Raul Guillermo",0.117778142758321
"MOISES, María Carolina",-0.111719175174953
"MONAYAR, Ana María Cármen",-0.800160310666974
"MONGELO, José Ricardo",-1.37975913758103
"MONTENEGRO, Olinda",0.596158454521236
"MONTI, Lucrecia Etelvina",0.639589704859851
"MORANDINI, Norma Elena",0.843020458314438
"MORENO, Carlos Julio",-0.851470799891001
"MORINI, Pedro Juan",0.666229324520736
"MULLER, Mabel Hilda",-2.08495741870302
"NAIM, Lidia Lucía",1.06527264856333
"NEGRI, Mario Raúl",0.885987741161828
"NEMIROVSCI, Osvaldo Mario",-0.516204392664105
"NIEVA, Alejandro Mario",0.55982442917179
"OLIVA, Cristian Rodolfo",0.155960550761422
"OLMOS, Graciela Hortencia",-0.238193079032849
"OSORIO, Marta Lucía",-1.19167472625642
"OSUNA, Blanca Inés",-1.97757508809957
"OVIEDO, Alejandra Beatriz",0.178640131809035
"PANZONI, Patricia Ester",0.654111213268315
"PASTORIZA, Eduardo",0.150268324406226
